,name,candidate_id,candidate_state,party,incumbent_challenge_full,office_full,cycles,election_years,candidate_status,donor_state,donation_count,total_raised,in_state
153,"CARPER, THOMAS R.",S8DE00079,DE,DEM,,Senate,"[2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2000, 2006, 2012, 2018, 2024]",F,CO,28,18450.0,False
154,"CARPER, THOMAS R.",S8DE00079,DE,DEM,,Senate,"[2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2000, 2006, 2012, 2018, 2024]",F,CT,8,10300.0,False
155,"CARPER, THOMAS R.",S8DE00079,DE,DEM,,Senate,"[2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2000, 2006, 2012, 2018, 2024]",F,DC,135,99988.0,False
156,"CARPER, THOMAS R.",S8DE00079,DE,DEM,,Senate,"[2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2000, 2006, 2012, 2018, 2024]",F,DE,1049,363752.86,True
157,"CARPER, THOMAS R.",S8DE00079,DE,DEM,,Senate,"[2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2000, 2006, 2012, 2018, 2024]",F,FL,30,33650.0,False
158,"CARPER, THOMAS R.",S8DE00079,DE,DEM,,Senate,"[2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2000, 2006, 2012, 2018, 2024]",F,GA,3,5500.0,False
159,"CARPER, THOMAS R.",S8DE00079,DE,DEM,,Senate,"[2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2000, 2006, 2012, 2018, 2024]",F,ID,2,3700.0,False
160,"CARPER, THOMAS R.",S8DE00079,DE,DEM,,Senate,"[2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2000, 2006, 2012, 2018, 2024]",F,IL,7,9900.0,False
161,"CARPER, THOMAS R.",S8DE00079,DE,DEM,,Senate,"[2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2000, 2006, 2012, 2018, 2024]",F,IN,8,4925.0,False
162,"CARPER, THOMAS R.",S8DE00079,DE,DEM,,Senate,"[2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2000, 2006, 2012, 2018, 2024]",F,KS,4,9600.0,False
163,"CARPER, THOMAS R.",S8DE00079,DE,DEM,,Senate,"[2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2000, 2006, 2012, 2018, 2024]",F,KY,2,4718.0,False
164,"CARPER, THOMAS R.",S8DE00079,DE,DEM,,Senate,"[2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2000, 2006, 2012, 2018, 2024]",F,LA,6,2600.0,False
165,"CARPER, THOMAS R.",S8DE00079,DE,DEM,,Senate,"[2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2000, 2006, 2012, 2018, 2024]",F,MA,19,16200.0,False
166,"CARPER, THOMAS R.",S8DE00079,DE,DEM,,Senate,"[2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2000, 2006, 2012, 2018, 2024]",F,MD,55,37918.47,False
167,"CARPER, THOMAS R.",S8DE00079,DE,DEM,,Senate,"[2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2000, 2006, 2012, 2018, 2024]",F,MI,3,521.0,False
168,"CARPER, THOMAS R.",S8DE00079,DE,DEM,,Senate,"[2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2000, 2006, 2012, 2018, 2024]",F,MN,10,120.0,False
169,"CASEY, ROBERT P. JR.",S6PA00217,PA,DEM,,Senate,"[2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018, 2024]",F,AE,26,426.68,False
170,"CASEY, ROBERT P. JR.",S6PA00217,PA,DEM,,Senate,"[2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018, 2024]",F,AK,2,1000.0,False
171,"CASEY, ROBERT P. JR.",S6PA00217,PA,DEM,,Senate,"[2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018, 2024]",F,AL,39,14603.0,False
172,"CASEY, ROBERT P. JR.",S6PA00217,PA,DEM,,Senate,"[2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018, 2024]",F,AP,1,5.0,False
173,"CASEY, ROBERT P. JR.",S6PA00217,PA,DEM,,Senate,"[2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018, 2024]",F,AR,14,5003.0,False
174,"CASEY, ROBERT P. JR.",S6PA00217,PA,DEM,,Senate,"[2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018, 2024]",F,AZ,150,13977.0,False
175,"CASEY, ROBERT P. JR.",S6PA00217,PA,DEM,,Senate,"[2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018, 2024]",F,CA,1966,904656.92,False
176,"CASEY, ROBERT P. JR.",S6PA00217,PA,DEM,,Senate,"[2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018, 2024]",F,CO,228,140451.87,False
177,"CASEY, ROBERT P. JR.",S6PA00217,PA,DEM,,Senate,"[2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018, 2024]",F,CT,333,95200.69,False
178,"CASEY, ROBERT P. JR.",S6PA00217,PA,DEM,,Senate,"[2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018, 2024]",F,DC,844,576280.16,False
179,"CASEY, ROBERT P. JR.",S6PA00217,PA,DEM,,Senate,"[2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018, 2024]",F,DE,129,41483.0,False
180,"CASEY, ROBERT P. JR.",S6PA00217,PA,DEM,,Senate,"[2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018, 2024]",F,FL,638,283460.48,False
181,"CASEY, ROBERT P. JR.",S6PA00217,PA,DEM,,Senate,"[2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018, 2024]",F,GA,163,79506.0,False
182,"CASEY, ROBERT P. JR.",S6PA00217,PA,DEM,,Senate,"[2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018, 2024]",F,GU,2,88.0,False
183,"CASEY, ROBERT P. JR.",S6PA00217,PA,DEM,,Senate,"[2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018, 2024]",F,HI,21,1723.0,False
184,"CASEY, ROBERT P. JR.",S6PA00217,PA,DEM,,Senate,"[2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018, 2024]",F,IA,34,2785.0,False
185,"CASEY, ROBERT P. JR.",S6PA00217,PA,DEM,,Senate,"[2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018, 2024]",F,ID,48,8229.11,False
186,"CASEY, ROBERT P. JR.",S6PA00217,PA,DEM,,Senate,"[2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018, 2024]",F,IL,692,401610.34,False
187,"CASEY, ROBERT P. JR.",S6PA00217,PA,DEM,,Senate,"[2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018, 2024]",F,IN,77,11281.0,False
188,"CASEY, ROBERT P. JR.",S6PA00217,PA,DEM,,Senate,"[2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018, 2024]",F,KS,67,8023.34,False
189,"CRADDOCK, JAY GREGORY",S8NV00131,NV,DEM,Challenger,Senate,[2018],[2018],C,CO,1,2500.0,False
190,"CRADDOCK, JAY GREGORY",S8NV00131,NV,DEM,Challenger,Senate,[2018],[2018],C,CT,1,50.0,False
191,"CRADDOCK, JAY GREGORY",S8NV00131,NV,DEM,Challenger,Senate,[2018],[2018],C,FL,1,50.0,False
192,"CRADDOCK, JAY GREGORY",S8NV00131,NV,DEM,Challenger,Senate,[2018],[2018],C,NV,23,6130.0,True
193,"CRADDOCK, JAY GREGORY",S8NV00131,NV,DEM,Challenger,Senate,[2018],[2018],C,OT,5,510.0,False
194,"CRADDOCK, JAY GREGORY",S8NV00131,NV,DEM,Challenger,Senate,[2018],[2018],C,UT,1,50.0,False
195,"DE LEON, KEVIN",S8CA00408,CA,DEM,Challenger,Senate,"[2018, 2020]",[2018],P,AZ,1,500.0,False
196,"DE LEON, KEVIN",S8CA00408,CA,DEM,Challenger,Senate,"[2018, 2020]",[2018],P,CA,2461,1896777.5,True
197,"DE LEON, KEVIN",S8CA00408,CA,DEM,Challenger,Senate,"[2018, 2020]",[2018],P,CO,1,500.0,False
198,"DE LEON, KEVIN",S8CA00408,CA,DEM,Challenger,Senate,"[2018, 2020]",[2018],P,CT,1,250.0,False
199,"DE LEON, KEVIN",S8CA00408,CA,DEM,Challenger,Senate,"[2018, 2020]",[2018],P,DC,54,34275.0,False
200,"DE LEON, KEVIN",S8CA00408,CA,DEM,Challenger,Senate,"[2018, 2020]",[2018],P,FL,2,2950.0,False
201,"DE LEON, KEVIN",S8CA00408,CA,DEM,Challenger,Senate,"[2018, 2020]",[2018],P,GA,1,2700.0,False
202,"DE LEON, KEVIN",S8CA00408,CA,DEM,Challenger,Senate,"[2018, 2020]",[2018],P,HI,23,21600.0,False
203,"DE LEON, KEVIN",S8CA00408,CA,DEM,Challenger,Senate,"[2018, 2020]",[2018],P,IL,12,395.0,False
204,"DE LEON, KEVIN",S8CA00408,CA,DEM,Challenger,Senate,"[2018, 2020]",[2018],P,IN,2,500.0,False
205,"DE LEON, KEVIN",S8CA00408,CA,DEM,Challenger,Senate,"[2018, 2020]",[2018],P,MA,119,53398.62,False
206,"DE LEON, KEVIN",S8CA00408,CA,DEM,Challenger,Senate,"[2018, 2020]",[2018],P,MD,4,1325.0,False
207,"DE LEON, KEVIN",S8CA00408,CA,DEM,Challenger,Senate,"[2018, 2020]",[2018],P,MI,24,1543.0,False
208,"DE LEON, KEVIN",S8CA00408,CA,DEM,Challenger,Senate,"[2018, 2020]",[2018],P,MN,13,1600.0,False
209,"DE LEON, KEVIN",S8CA00408,CA,DEM,Challenger,Senate,"[2018, 2020]",[2018],P,MO,1,300.0,False
210,"DE LEON, KEVIN",S8CA00408,CA,DEM,Challenger,Senate,"[2018, 2020]",[2018],P,NJ,6,12421.13,False
211,"DE LEON, KEVIN",S8CA00408,CA,DEM,Challenger,Senate,"[2018, 2020]",[2018],P,NM,1,1000.0,False
212,"DE LEON, KEVIN",S8CA00408,CA,DEM,Challenger,Senate,"[2018, 2020]",[2018],P,NV,2,2000.0,False
213,"DE LEON, KEVIN",S8CA00408,CA,DEM,Challenger,Senate,"[2018, 2020]",[2018],P,NY,21,12308.0,False
214,"DE LEON, KEVIN",S8CA00408,CA,DEM,Challenger,Senate,"[2018, 2020]",[2018],P,OH,2,1250.0,False
215,"DONNELLY, JOSEPH S",S2IN00091,IN,DEM,Incumbent,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018]",P,AE,4,575.0,False
216,"DONNELLY, JOSEPH S",S2IN00091,IN,DEM,Incumbent,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018]",P,AK,13,6725.0,False
217,"DONNELLY, JOSEPH S",S2IN00091,IN,DEM,Incumbent,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018]",P,AL,29,8688.0,False
218,"DONNELLY, JOSEPH S",S2IN00091,IN,DEM,Incumbent,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018]",P,AP,1,500.0,False
219,"DONNELLY, JOSEPH S",S2IN00091,IN,DEM,Incumbent,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018]",P,AR,17,13025.0,False
220,"DONNELLY, JOSEPH S",S2IN00091,IN,DEM,Incumbent,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018]",P,AZ,36,18725.0,False
221,"DONNELLY, JOSEPH S",S2IN00091,IN,DEM,Incumbent,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018]",P,CA,2167,1242636.05,False
222,"DONNELLY, JOSEPH S",S2IN00091,IN,DEM,Incumbent,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018]",P,CO,159,73647.33,False
223,"DONNELLY, JOSEPH S",S2IN00091,IN,DEM,Incumbent,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018]",P,CT,267,118814.58,False
224,"DONNELLY, JOSEPH S",S2IN00091,IN,DEM,Incumbent,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018]",P,DC,532,405669.95,False
225,"DONNELLY, JOSEPH S",S2IN00091,IN,DEM,Incumbent,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018]",P,DE,14,6950.0,False
226,"DONNELLY, JOSEPH S",S2IN00091,IN,DEM,Incumbent,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018]",P,FL,239,183599.06,False
227,"DONNELLY, JOSEPH S",S2IN00091,IN,DEM,Incumbent,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018]",P,GA,80,20976.42,False
228,"DONNELLY, JOSEPH S",S2IN00091,IN,DEM,Incumbent,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018]",P,HI,27,17383.34,False
229,"DONNELLY, JOSEPH S",S2IN00091,IN,DEM,Incumbent,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018]",P,IA,10,6250.0,False
230,"DONNELLY, JOSEPH S",S2IN00091,IN,DEM,Incumbent,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018]",P,ID,13,17125.0,False
231,"DONNELLY, JOSEPH S",S2IN00091,IN,DEM,Incumbent,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018]",P,IL,807,418538.94,False
232,"DONNELLY, JOSEPH S",S2IN00091,IN,DEM,Incumbent,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018]",P,IN,15489,2944149.73,True
233,"DONNELLY, JOSEPH S",S2IN00091,IN,DEM,Incumbent,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018]",P,KS,14,9970.0,False
234,"DONNELLY, JOSEPH S",S2IN00091,IN,DEM,Incumbent,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018]",P,KY,97,40552.0,False
235,"DUCKWORTH, L TAMMY",S6IL00292,IL,DEM,Challenger,Senate,"[2016, 2018, 2020]","[2016, 2018, 2022]",F,AE,6,55.0,False
236,"DUCKWORTH, L TAMMY",S6IL00292,IL,DEM,Challenger,Senate,"[2016, 2018, 2020]","[2016, 2018, 2022]",F,AK,19,2140.0,False
237,"DUCKWORTH, L TAMMY",S6IL00292,IL,DEM,Challenger,Senate,"[2016, 2018, 2020]","[2016, 2018, 2022]",F,AL,2,450.0,False
238,"DUCKWORTH, L TAMMY",S6IL00292,IL,DEM,Challenger,Senate,"[2016, 2018, 2020]","[2016, 2018, 2022]",F,AR,37,10345.0,False
239,"DUCKWORTH, L TAMMY",S6IL00292,IL,DEM,Challenger,Senate,"[2016, 2018, 2020]","[2016, 2018, 2022]",F,AZ,60,5378.87,False
240,"DUCKWORTH, L TAMMY",S6IL00292,IL,DEM,Challenger,Senate,"[2016, 2018, 2020]","[2016, 2018, 2022]",F,CA,1010,98635.75,False
241,"DUCKWORTH, L TAMMY",S6IL00292,IL,DEM,Challenger,Senate,"[2016, 2018, 2020]","[2016, 2018, 2022]",F,CO,99,7162.5,False
242,"DUCKWORTH, L TAMMY",S6IL00292,IL,DEM,Challenger,Senate,"[2016, 2018, 2020]","[2016, 2018, 2022]",F,CT,61,5551.1,False
243,"DUCKWORTH, L TAMMY",S6IL00292,IL,DEM,Challenger,Senate,"[2016, 2018, 2020]","[2016, 2018, 2022]",F,DC,32,13651.95,False
244,"DUCKWORTH, L TAMMY",S6IL00292,IL,DEM,Challenger,Senate,"[2016, 2018, 2020]","[2016, 2018, 2022]",F,DE,7,1450.0,False
245,"DUCKWORTH, L TAMMY",S6IL00292,IL,DEM,Challenger,Senate,"[2016, 2018, 2020]","[2016, 2018, 2022]",F,FL,226,20233.12,False
246,"DUCKWORTH, L TAMMY",S6IL00292,IL,DEM,Challenger,Senate,"[2016, 2018, 2020]","[2016, 2018, 2022]",F,GA,107,10396.5,False
247,"DUCKWORTH, L TAMMY",S6IL00292,IL,DEM,Challenger,Senate,"[2016, 2018, 2020]","[2016, 2018, 2022]",F,HI,78,4790.0,False
248,"DUCKWORTH, L TAMMY",S6IL00292,IL,DEM,Challenger,Senate,"[2016, 2018, 2020]","[2016, 2018, 2022]",F,IA,95,5567.5,False
249,"DUCKWORTH, L TAMMY",S6IL00292,IL,DEM,Challenger,Senate,"[2016, 2018, 2020]","[2016, 2018, 2022]",F,ID,3,300.0,False
250,"DUCKWORTH, L TAMMY",S6IL00292,IL,DEM,Challenger,Senate,"[2016, 2018, 2020]","[2016, 2018, 2022]",F,IL,2546,310657.82,True
251,"DUCKWORTH, L TAMMY",S6IL00292,IL,DEM,Challenger,Senate,"[2016, 2018, 2020]","[2016, 2018, 2022]",F,IN,67,5990.0,False
252,"DUCKWORTH, L TAMMY",S6IL00292,IL,DEM,Challenger,Senate,"[2016, 2018, 2020]","[2016, 2018, 2022]",F,KS,25,2525.0,False
253,"DUCKWORTH, L TAMMY",S6IL00292,IL,DEM,Challenger,Senate,"[2016, 2018, 2020]","[2016, 2018, 2022]",F,KY,31,7550.0,False
254,"DUCKWORTH, L TAMMY",S6IL00292,IL,DEM,Challenger,Senate,"[2016, 2018, 2020]","[2016, 2018, 2022]",F,LA,18,1810.0,False
255,"EARL, ANGELICA",S8MO00186,MO,DEM,Challenger,Senate,"[2018, 2020]",[2018],N,CA,1,55.0,False
256,"EARL, ANGELICA",S8MO00186,MO,DEM,Challenger,Senate,"[2018, 2020]",[2018],N,MA,1,152.0,False
257,"ESPY, MICHAEL",S8MS00287,MS,DEM,Challenger,Senate,"[2018, 2020]","[2018, 2020]",C,AA,1,250.0,False
258,"ESPY, MICHAEL",S8MS00287,MS,DEM,Challenger,Senate,"[2018, 2020]","[2018, 2020]",C,AK,18,2793.0,False
259,"ESPY, MICHAEL",S8MS00287,MS,DEM,Challenger,Senate,"[2018, 2020]","[2018, 2020]",C,AL,52,16435.0,False
260,"ESPY, MICHAEL",S8MS00287,MS,DEM,Challenger,Senate,"[2018, 2020]","[2018, 2020]",C,AR,32,19720.0,False
261,"ESPY, MICHAEL",S8MS00287,MS,DEM,Challenger,Senate,"[2018, 2020]","[2018, 2020]",C,AZ,47,12244.0,False
262,"ESPY, MICHAEL",S8MS00287,MS,DEM,Challenger,Senate,"[2018, 2020]","[2018, 2020]",C,CA,1798,644975.13,False
263,"ESPY, MICHAEL",S8MS00287,MS,DEM,Challenger,Senate,"[2018, 2020]","[2018, 2020]",C,CO,100,38313.5,False
264,"ESPY, MICHAEL",S8MS00287,MS,DEM,Challenger,Senate,"[2018, 2020]","[2018, 2020]",C,CT,118,24987.5,False
265,"ESPY, MICHAEL",S8MS00287,MS,DEM,Challenger,Senate,"[2018, 2020]","[2018, 2020]",C,DC,376,187633.05,False
266,"ESPY, MICHAEL",S8MS00287,MS,DEM,Challenger,Senate,"[2018, 2020]","[2018, 2020]",C,DE,7,1250.0,False
267,"ESPY, MICHAEL",S8MS00287,MS,DEM,Challenger,Senate,"[2018, 2020]","[2018, 2020]",C,FL,243,97359.78,False
268,"ESPY, MICHAEL",S8MS00287,MS,DEM,Challenger,Senate,"[2018, 2020]","[2018, 2020]",C,GA,165,48306.5,False
269,"ESPY, MICHAEL",S8MS00287,MS,DEM,Challenger,Senate,"[2018, 2020]","[2018, 2020]",C,HI,35,3510.5,False
270,"ESPY, MICHAEL",S8MS00287,MS,DEM,Challenger,Senate,"[2018, 2020]","[2018, 2020]",C,IA,14,4410.0,False
271,"ESPY, MICHAEL",S8MS00287,MS,DEM,Challenger,Senate,"[2018, 2020]","[2018, 2020]",C,ID,14,2650.0,False
272,"ESPY, MICHAEL",S8MS00287,MS,DEM,Challenger,Senate,"[2018, 2020]","[2018, 2020]",C,IL,266,156248.0,False
273,"ESPY, MICHAEL",S8MS00287,MS,DEM,Challenger,Senate,"[2018, 2020]","[2018, 2020]",C,IN,35,7110.0,False
274,"ESPY, MICHAEL",S8MS00287,MS,DEM,Challenger,Senate,"[2018, 2020]","[2018, 2020]",C,KS,5,3000.0,False
275,"ESPY, MICHAEL",S8MS00287,MS,DEM,Challenger,Senate,"[2018, 2020]","[2018, 2020]",C,KY,19,8950.0,False
276,"ESPY, MICHAEL",S8MS00287,MS,DEM,Challenger,Senate,"[2018, 2020]","[2018, 2020]",C,LA,79,47445.0,False
277,"FEINSTEIN, DIANNE",S0CA00199,CA,DEM,,Senate,"[1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[1992, 1994, 1996, 1998, 2000, 2006, 2012, 2018, 2024]",F,AA,1,1000.0,False
278,"FEINSTEIN, DIANNE",S0CA00199,CA,DEM,,Senate,"[1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[1992, 1994, 1996, 1998, 2000, 2006, 2012, 2018, 2024]",F,AK,4,1268.0,False
279,"FEINSTEIN, DIANNE",S0CA00199,CA,DEM,,Senate,"[1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[1992, 1994, 1996, 1998, 2000, 2006, 2012, 2018, 2024]",F,AR,18,9953.0,False
280,"FEINSTEIN, DIANNE",S0CA00199,CA,DEM,,Senate,"[1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[1992, 1994, 1996, 1998, 2000, 2006, 2012, 2018, 2024]",F,AZ,21,11502.02,False
281,"FEINSTEIN, DIANNE",S0CA00199,CA,DEM,,Senate,"[1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[1992, 1994, 1996, 1998, 2000, 2006, 2012, 2018, 2024]",F,CA,7083,4228502.61,True
282,"FEINSTEIN, DIANNE",S0CA00199,CA,DEM,,Senate,"[1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[1992, 1994, 1996, 1998, 2000, 2006, 2012, 2018, 2024]",F,CO,49,63555.0,False
283,"FEINSTEIN, DIANNE",S0CA00199,CA,DEM,,Senate,"[1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[1992, 1994, 1996, 1998, 2000, 2006, 2012, 2018, 2024]",F,CT,36,44118.0,False
284,"FEINSTEIN, DIANNE",S0CA00199,CA,DEM,,Senate,"[1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[1992, 1994, 1996, 1998, 2000, 2006, 2012, 2018, 2024]",F,DC,268,274702.72,False
285,"FEINSTEIN, DIANNE",S0CA00199,CA,DEM,,Senate,"[1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[1992, 1994, 1996, 1998, 2000, 2006, 2012, 2018, 2024]",F,FL,80,40537.18,False
286,"FEINSTEIN, DIANNE",S0CA00199,CA,DEM,,Senate,"[1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[1992, 1994, 1996, 1998, 2000, 2006, 2012, 2018, 2024]",F,GA,20,4460.0,False
287,"FEINSTEIN, DIANNE",S0CA00199,CA,DEM,,Senate,"[1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[1992, 1994, 1996, 1998, 2000, 2006, 2012, 2018, 2024]",F,HI,4,950.0,False
288,"FEINSTEIN, DIANNE",S0CA00199,CA,DEM,,Senate,"[1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[1992, 1994, 1996, 1998, 2000, 2006, 2012, 2018, 2024]",F,IA,20,1783.0,False
289,"FEINSTEIN, DIANNE",S0CA00199,CA,DEM,,Senate,"[1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[1992, 1994, 1996, 1998, 2000, 2006, 2012, 2018, 2024]",F,ID,5,5750.0,False
290,"FEINSTEIN, DIANNE",S0CA00199,CA,DEM,,Senate,"[1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[1992, 1994, 1996, 1998, 2000, 2006, 2012, 2018, 2024]",F,IL,55,40722.0,False
291,"FEINSTEIN, DIANNE",S0CA00199,CA,DEM,,Senate,"[1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[1992, 1994, 1996, 1998, 2000, 2006, 2012, 2018, 2024]",F,IN,13,6782.7,False
292,"FEINSTEIN, DIANNE",S0CA00199,CA,DEM,,Senate,"[1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[1992, 1994, 1996, 1998, 2000, 2006, 2012, 2018, 2024]",F,KS,6,975.0,False
293,"FEINSTEIN, DIANNE",S0CA00199,CA,DEM,,Senate,"[1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[1992, 1994, 1996, 1998, 2000, 2006, 2012, 2018, 2024]",F,KY,15,3393.0,False
294,"FEINSTEIN, DIANNE",S0CA00199,CA,DEM,,Senate,"[1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[1992, 1994, 1996, 1998, 2000, 2006, 2012, 2018, 2024]",F,LA,19,850.0,False
295,"FEINSTEIN, DIANNE",S0CA00199,CA,DEM,,Senate,"[1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[1992, 1994, 1996, 1998, 2000, 2006, 2012, 2018, 2024]",F,MA,84,69722.0,False
296,"FEINSTEIN, DIANNE",S0CA00199,CA,DEM,,Senate,"[1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[1992, 1994, 1996, 1998, 2000, 2006, 2012, 2018, 2024]",F,MD,151,130376.96,False
297,"FISHER, JASON E",S8AL00357,AL,DEM,Challenger,Senate,[2018],[2018],N,AL,2,500.0,True
298,"FISHER, JASON E",S8AL00357,AL,DEM,Challenger,Senate,[2018],[2018],N,AZ,1,1000.0,False
299,"FISHER, JASON E",S8AL00357,AL,DEM,Challenger,Senate,[2018],[2018],N,IA,3,1000.0,False
300,"FISHER, JASON E",S8AL00357,AL,DEM,Challenger,Senate,[2018],[2018],N,IL,1,250.0,False
301,"FISHER, JASON E",S8AL00357,AL,DEM,Challenger,Senate,[2018],[2018],N,KY,1,1000.0,False
302,"FISHER, JASON E",S8AL00357,AL,DEM,Challenger,Senate,[2018],[2018],N,NC,1,2000.0,False
