,name,candidate_id,candidate_state,party,incumbent_challenge_full,office_full,cycles,election_years,candidate_status,donor_state,donation_count,total_raised,in_state
435,"CORKER, ROBERT P JR",S6TN00216,TN,REP,Incumbent,Senate,"[2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018]",P,CA,12,22694.0,False
436,"CORKER, ROBERT P JR",S6TN00216,TN,REP,Incumbent,Senate,"[2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018]",P,CO,6,9830.0,False
437,"CORKER, ROBERT P JR",S6TN00216,TN,REP,Incumbent,Senate,"[2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018]",P,CT,7,15300.0,False
438,"CORKER, ROBERT P JR",S6TN00216,TN,REP,Incumbent,Senate,"[2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018]",P,DC,33,46725.0,False
439,"CORKER, ROBERT P JR",S6TN00216,TN,REP,Incumbent,Senate,"[2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018]",P,FL,21,21020.0,False
440,"CORKER, ROBERT P JR",S6TN00216,TN,REP,Incumbent,Senate,"[2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018]",P,GA,21,13582.5,False
441,"CORKER, ROBERT P JR",S6TN00216,TN,REP,Incumbent,Senate,"[2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018]",P,IA,2,5400.0,False
442,"CORKER, ROBERT P JR",S6TN00216,TN,REP,Incumbent,Senate,"[2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018]",P,IL,5,10100.0,False
443,"CORKER, ROBERT P JR",S6TN00216,TN,REP,Incumbent,Senate,"[2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018]",P,IN,3,3500.0,False
444,"CORKER, ROBERT P JR",S6TN00216,TN,REP,Incumbent,Senate,"[2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018]",P,KY,8,5000.0,False
445,"CORKER, ROBERT P JR",S6TN00216,TN,REP,Incumbent,Senate,"[2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018]",P,LA,2,2000.0,False
446,"CORKER, ROBERT P JR",S6TN00216,TN,REP,Incumbent,Senate,"[2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018]",P,MA,9,20900.0,False
447,"CORKER, ROBERT P JR",S6TN00216,TN,REP,Incumbent,Senate,"[2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018]",P,MD,7,8000.0,False
448,"CORKER, ROBERT P JR",S6TN00216,TN,REP,Incumbent,Senate,"[2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018]",P,MI,1,500.0,False
449,"CORKER, ROBERT P JR",S6TN00216,TN,REP,Incumbent,Senate,"[2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018]",P,MN,3,5400.0,False
450,"CORKER, ROBERT P JR",S6TN00216,TN,REP,Incumbent,Senate,"[2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018]",P,MS,1,1500.0,False
451,"CORKER, ROBERT P JR",S6TN00216,TN,REP,Incumbent,Senate,"[2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018]",P,NC,6,9100.0,False
452,"CORKER, ROBERT P JR",S6TN00216,TN,REP,Incumbent,Senate,"[2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018]",P,NJ,18,41100.0,False
453,"CORKER, ROBERT P JR",S6TN00216,TN,REP,Incumbent,Senate,"[2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018]",P,NV,1,1000.0,False
454,"CORKER, ROBERT P JR",S6TN00216,TN,REP,Incumbent,Senate,"[2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018]",P,NY,54,111750.0,False
455,"CORKER, ROBERT P JR",S6TN00216,TN,REP,Incumbent,Senate,"[2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018]",P,OH,17,10950.0,False
456,"CORKER, ROBERT P JR",S6TN00216,TN,REP,Incumbent,Senate,"[2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018]",P,PA,4,5580.0,False
457,"CORKER, ROBERT P JR",S6TN00216,TN,REP,Incumbent,Senate,"[2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018]",P,SC,1,100.0,False
458,"CORKER, ROBERT P JR",S6TN00216,TN,REP,Incumbent,Senate,"[2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018]",P,SD,1,500.0,False
459,"CORKER, ROBERT P JR",S6TN00216,TN,REP,Incumbent,Senate,"[2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018]",P,TN,927,1023330.83,True
460,"CORKER, ROBERT P JR",S6TN00216,TN,REP,Incumbent,Senate,"[2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018]",P,TX,12,22250.0,False
461,"CORKER, ROBERT P JR",S6TN00216,TN,REP,Incumbent,Senate,"[2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018]",P,VA,40,54742.5,False
462,"CORKER, ROBERT P JR",S6TN00216,TN,REP,Incumbent,Senate,"[2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018]",P,WA,1,2700.0,False
463,"CORKER, ROBERT P JR",S6TN00216,TN,REP,Incumbent,Senate,"[2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018]",P,WI,1,2700.0,False
464,"CORKER, ROBERT P JR",S6TN00216,TN,REP,Incumbent,Senate,"[2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020]","[2006, 2012, 2018]",P,WV,3,1500.0,False
465,"CRAMER, KEVIN MR.",S8ND00120,ND,REP,,Senate,"[2018, 2020]","[2018, 2024]",F,AK,6,2750.0,False
466,"CRAMER, KEVIN MR.",S8ND00120,ND,REP,,Senate,"[2018, 2020]","[2018, 2024]",F,AL,6,5166.66,False
467,"CRAMER, KEVIN MR.",S8ND00120,ND,REP,,Senate,"[2018, 2020]","[2018, 2024]",F,AR,11,12600.0,False
468,"CRAMER, KEVIN MR.",S8ND00120,ND,REP,,Senate,"[2018, 2020]","[2018, 2024]",F,AZ,64,123016.67,False
469,"CRAMER, KEVIN MR.",S8ND00120,ND,REP,,Senate,"[2018, 2020]","[2018, 2024]",F,CA,300,327584.0,False
470,"CRAMER, KEVIN MR.",S8ND00120,ND,REP,,Senate,"[2018, 2020]","[2018, 2024]",F,CO,99,121600.0,False
471,"CRAMER, KEVIN MR.",S8ND00120,ND,REP,,Senate,"[2018, 2020]","[2018, 2024]",F,CT,33,44366.66,False
472,"CRAMER, KEVIN MR.",S8ND00120,ND,REP,,Senate,"[2018, 2020]","[2018, 2024]",F,DC,56,49146.66,False
473,"CRAMER, KEVIN MR.",S8ND00120,ND,REP,,Senate,"[2018, 2020]","[2018, 2024]",F,DE,1,100.0,False
474,"CRAMER, KEVIN MR.",S8ND00120,ND,REP,,Senate,"[2018, 2020]","[2018, 2024]",F,FL,154,192900.73,False
475,"CRAMER, KEVIN MR.",S8ND00120,ND,REP,,Senate,"[2018, 2020]","[2018, 2024]",F,GA,76,98718.67,False
476,"CRAMER, KEVIN MR.",S8ND00120,ND,REP,,Senate,"[2018, 2020]","[2018, 2024]",F,GU,1,250.0,False
477,"CRAMER, KEVIN MR.",S8ND00120,ND,REP,,Senate,"[2018, 2020]","[2018, 2024]",F,HI,3,3050.0,False
478,"CRAMER, KEVIN MR.",S8ND00120,ND,REP,,Senate,"[2018, 2020]","[2018, 2024]",F,IA,5,4050.0,False
479,"CRAMER, KEVIN MR.",S8ND00120,ND,REP,,Senate,"[2018, 2020]","[2018, 2024]",F,ID,11,6925.0,False
480,"CRAMER, KEVIN MR.",S8ND00120,ND,REP,,Senate,"[2018, 2020]","[2018, 2024]",F,IL,77,116775.0,False
481,"CRAMER, KEVIN MR.",S8ND00120,ND,REP,,Senate,"[2018, 2020]","[2018, 2024]",F,IN,7,11175.0,False
482,"CRAMER, KEVIN MR.",S8ND00120,ND,REP,,Senate,"[2018, 2020]","[2018, 2024]",F,KS,22,10500.0,False
483,"CRAMER, KEVIN MR.",S8ND00120,ND,REP,,Senate,"[2018, 2020]","[2018, 2024]",F,KY,43,63666.66,False
484,"CRAMER, KEVIN MR.",S8ND00120,ND,REP,,Senate,"[2018, 2020]","[2018, 2024]",F,LA,14,8500.0,False
485,"CRAMER, KEVIN MR.",S8ND00120,ND,REP,,Senate,"[2018, 2020]","[2018, 2024]",F,MA,27,31050.0,False
486,"CRAMER, KEVIN MR.",S8ND00120,ND,REP,,Senate,"[2018, 2020]","[2018, 2024]",F,MD,43,34750.0,False
487,"CRAMER, KEVIN MR.",S8ND00120,ND,REP,,Senate,"[2018, 2020]","[2018, 2024]",F,ME,4,600.0,False
488,"CRAMER, KEVIN MR.",S8ND00120,ND,REP,,Senate,"[2018, 2020]","[2018, 2024]",F,MI,35,40325.0,False
489,"CRAMER, KEVIN MR.",S8ND00120,ND,REP,,Senate,"[2018, 2020]","[2018, 2024]",F,MN,163,209500.0,False
490,"CRAMER, KEVIN MR.",S8ND00120,ND,REP,,Senate,"[2018, 2020]","[2018, 2024]",F,MO,24,42400.0,False
491,"CRAMER, KEVIN MR.",S8ND00120,ND,REP,,Senate,"[2018, 2020]","[2018, 2024]",F,MS,11,11307.5,False
492,"CRAMER, KEVIN MR.",S8ND00120,ND,REP,,Senate,"[2018, 2020]","[2018, 2024]",F,MT,10,9800.0,False
493,"CRAMER, KEVIN MR.",S8ND00120,ND,REP,,Senate,"[2018, 2020]","[2018, 2024]",F,NC,38,15400.0,False
494,"CRAMER, KEVIN MR.",S8ND00120,ND,REP,,Senate,"[2018, 2020]","[2018, 2024]",F,ND,1834,1251799.05,True
495,"CRAMER, KEVIN MR.",S8ND00120,ND,REP,,Senate,"[2018, 2020]","[2018, 2024]",F,NE,11,4850.0,False
496,"CRAMER, KEVIN MR.",S8ND00120,ND,REP,,Senate,"[2018, 2020]","[2018, 2024]",F,NJ,24,21336.0,False
497,"CRAMER, KEVIN MR.",S8ND00120,ND,REP,,Senate,"[2018, 2020]","[2018, 2024]",F,NM,2,5400.0,False
498,"CRAMER, KEVIN MR.",S8ND00120,ND,REP,,Senate,"[2018, 2020]","[2018, 2024]",F,NV,22,15394.44,False
499,"CRAMER, KEVIN MR.",S8ND00120,ND,REP,,Senate,"[2018, 2020]","[2018, 2024]",F,NY,124,162933.33,False
500,"CRAMER, KEVIN MR.",S8ND00120,ND,REP,,Senate,"[2018, 2020]","[2018, 2024]",F,OH,48,50450.0,False
501,"CRAMER, KEVIN MR.",S8ND00120,ND,REP,,Senate,"[2018, 2020]","[2018, 2024]",F,OK,39,55105.0,False
502,"CRAMER, KEVIN MR.",S8ND00120,ND,REP,,Senate,"[2018, 2020]","[2018, 2024]",F,OR,8,14100.0,False
503,"CRAMER, KEVIN MR.",S8ND00120,ND,REP,,Senate,"[2018, 2020]","[2018, 2024]",F,OT,3,5400.0,False
504,"CRAMER, KEVIN MR.",S8ND00120,ND,REP,,Senate,"[2018, 2020]","[2018, 2024]",F,PA,69,88065.0,False
505,"CRAMER, KEVIN MR.",S8ND00120,ND,REP,,Senate,"[2018, 2020]","[2018, 2024]",F,RI,4,8100.0,False
506,"CRAMER, KEVIN MR.",S8ND00120,ND,REP,,Senate,"[2018, 2020]","[2018, 2024]",F,SC,10,5783.34,False
507,"CRAMER, KEVIN MR.",S8ND00120,ND,REP,,Senate,"[2018, 2020]","[2018, 2024]",F,SD,22,27155.0,False
508,"CRAMER, KEVIN MR.",S8ND00120,ND,REP,,Senate,"[2018, 2020]","[2018, 2024]",F,TN,32,42954.55,False
509,"CRAMER, KEVIN MR.",S8ND00120,ND,REP,,Senate,"[2018, 2020]","[2018, 2024]",F,TX,478,637136.72,False
510,"CRAMER, KEVIN MR.",S8ND00120,ND,REP,,Senate,"[2018, 2020]","[2018, 2024]",F,UT,19,16400.0,False
511,"CRAMER, KEVIN MR.",S8ND00120,ND,REP,,Senate,"[2018, 2020]","[2018, 2024]",F,VA,100,105505.79,False
512,"CRAMER, KEVIN MR.",S8ND00120,ND,REP,,Senate,"[2018, 2020]","[2018, 2024]",F,VI,1,2700.0,False
513,"CRAMER, KEVIN MR.",S8ND00120,ND,REP,,Senate,"[2018, 2020]","[2018, 2024]",F,WA,34,36820.0,False
514,"CRAMER, KEVIN MR.",S8ND00120,ND,REP,,Senate,"[2018, 2020]","[2018, 2024]",F,WI,29,13827.33,False
515,"CRAMER, KEVIN MR.",S8ND00120,ND,REP,,Senate,"[2018, 2020]","[2018, 2024]",F,WV,21,15500.0,False
516,"CRAMER, KEVIN MR.",S8ND00120,ND,REP,,Senate,"[2018, 2020]","[2018, 2024]",F,WY,15,18862.0,False
517,"CRAMER, KEVIN MR.",S8ND00120,ND,REP,,Senate,"[2018, 2020]","[2018, 2024]",F,ZZ,1,1000.0,False
518,"CRUZ, ERIN",S8CA00440,CA,REP,Challenger,Senate,"[2018, 2020]",[2018],P,CA,13,3236.23,True
519,"CRUZ, ERIN",S8CA00440,CA,REP,Challenger,Senate,"[2018, 2020]",[2018],P,FL,3,2231.21,False
520,"CRUZ, ERIN",S8CA00440,CA,REP,Challenger,Senate,"[2018, 2020]",[2018],P,GA,1,250.0,False
521,"CRUZ, ERIN",S8CA00440,CA,REP,Challenger,Senate,"[2018, 2020]",[2018],P,NH,2,199.0,False
522,"CRUZ, ERIN",S8CA00440,CA,REP,Challenger,Senate,"[2018, 2020]",[2018],P,TN,1,250.0,False
523,"CRUZ, ERIN",S8CA00440,CA,REP,Challenger,Senate,"[2018, 2020]",[2018],P,WA,1,250.0,False
524,"CRUZ, RAFAEL EDWARD  TED",S2TX00312,TX,REP,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,AE,4,275.0,False
525,"CRUZ, RAFAEL EDWARD  TED",S2TX00312,TX,REP,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,AK,384,32333.5,False
526,"CRUZ, RAFAEL EDWARD  TED",S2TX00312,TX,REP,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,AL,1039,109968.65,False
527,"CRUZ, RAFAEL EDWARD  TED",S2TX00312,TX,REP,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,AP,35,3600.0,False
528,"CRUZ, RAFAEL EDWARD  TED",S2TX00312,TX,REP,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,AR,830,94223.0,False
529,"CRUZ, RAFAEL EDWARD  TED",S2TX00312,TX,REP,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,AZ,2458,253827.11,False
530,"CRUZ, RAFAEL EDWARD  TED",S2TX00312,TX,REP,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,CA,12505,1557817.62,False
531,"CRUZ, RAFAEL EDWARD  TED",S2TX00312,TX,REP,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,CO,2132,218005.31,False
532,"CRUZ, RAFAEL EDWARD  TED",S2TX00312,TX,REP,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,CT,688,144614.0,False
533,"CRUZ, RAFAEL EDWARD  TED",S2TX00312,TX,REP,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,DC,154,85624.41,False
534,"CRUZ, RAFAEL EDWARD  TED",S2TX00312,TX,REP,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,DE,221,14029.0,False
535,"CRUZ, RAFAEL EDWARD  TED",S2TX00312,TX,REP,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,FL,6075,1071369.92,False
536,"CRUZ, RAFAEL EDWARD  TED",S2TX00312,TX,REP,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,GA,2481,316133.78,False
537,"CRUZ, RAFAEL EDWARD  TED",S2TX00312,TX,REP,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,GU,6,1275.0,False
538,"CRUZ, RAFAEL EDWARD  TED",S2TX00312,TX,REP,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,HI,377,35445.0,False
539,"CRUZ, RAFAEL EDWARD  TED",S2TX00312,TX,REP,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,IA,706,55928.0,False
540,"CRUZ, RAFAEL EDWARD  TED",S2TX00312,TX,REP,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,ID,692,55875.25,False
541,"CRUZ, RAFAEL EDWARD  TED",S2TX00312,TX,REP,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,IL,2632,372057.75,False
542,"CRUZ, RAFAEL EDWARD  TED",S2TX00312,TX,REP,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,IN,1883,138621.09,False
543,"CRUZ, RAFAEL EDWARD  TED",S2TX00312,TX,REP,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,KS,1009,128862.0,False
544,"CRUZ, RAFAEL EDWARD  TED",S2TX00312,TX,REP,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,KY,388,53503.0,False
545,"CRUZ, RAFAEL EDWARD  TED",S2TX00312,TX,REP,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,LA,1312,139936.5,False
546,"CRUZ, RAFAEL EDWARD  TED",S2TX00312,TX,REP,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,MA,1303,145030.5,False
547,"CRUZ, RAFAEL EDWARD  TED",S2TX00312,TX,REP,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,MD,1695,178634.31,False
548,"CRUZ, RAFAEL EDWARD  TED",S2TX00312,TX,REP,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,ME,190,12030.0,False
549,"CRUZ, RAFAEL EDWARD  TED",S2TX00312,TX,REP,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,MI,1988,218211.25,False
550,"CRUZ, RAFAEL EDWARD  TED",S2TX00312,TX,REP,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,MN,1273,99014.96,False
551,"CRUZ, RAFAEL EDWARD  TED",S2TX00312,TX,REP,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,MO,1924,210989.9,False
552,"CRUZ, RAFAEL EDWARD  TED",S2TX00312,TX,REP,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,MS,625,61935.0,False
553,"CRUZ, RAFAEL EDWARD  TED",S2TX00312,TX,REP,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,MT,377,36335.0,False
554,"CRUZ, RAFAEL EDWARD  TED",S2TX00312,TX,REP,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,NC,1983,193204.5,False
555,"CRUZ, RAFAEL EDWARD  TED",S2TX00312,TX,REP,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,ND,202,12941.25,False
556,"CRUZ, RAFAEL EDWARD  TED",S2TX00312,TX,REP,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,NE,443,48863.0,False
557,"CRUZ, RAFAEL EDWARD  TED",S2TX00312,TX,REP,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,NH,406,38222.0,False
558,"CRUZ, RAFAEL EDWARD  TED",S2TX00312,TX,REP,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,NJ,1813,289117.75,False
559,"CRUZ, RAFAEL EDWARD  TED",S2TX00312,TX,REP,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,NM,826,123749.24,False
560,"CRUZ, RAFAEL EDWARD  TED",S2TX00312,TX,REP,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,NV,1098,150183.14,False
561,"CRUZ, RAFAEL EDWARD  TED",S2TX00312,TX,REP,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,NY,4487,822132.16,False
562,"CRUZ, RAFAEL EDWARD  TED",S2TX00312,TX,REP,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,OH,2350,250069.77,False
563,"CRUZ, RAFAEL EDWARD  TED",S2TX00312,TX,REP,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,OK,1236,142586.5,False
564,"CRUZ, RAFAEL EDWARD  TED",S2TX00312,TX,REP,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,OR,1639,112779.02,False
565,"CRUZ, RAFAEL EDWARD  TED",S2TX00312,TX,REP,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,OT,64,7267.0,False
566,"CRUZ, RAFAEL EDWARD  TED",S2TX00312,TX,REP,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,PA,2543,313908.67,False
567,"CRUZ, RAFAEL EDWARD  TED",S2TX00312,TX,REP,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,PR,10,3775.0,False
568,"CRUZ, RAFAEL EDWARD  TED",S2TX00312,TX,REP,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,RI,117,17777.26,False
569,"CRUZ, RAFAEL EDWARD  TED",S2TX00312,TX,REP,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,SC,1160,83975.61,False
570,"CRUZ, RAFAEL EDWARD  TED",S2TX00312,TX,REP,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,SD,202,24012.0,False
571,"CRUZ, RAFAEL EDWARD  TED",S2TX00312,TX,REP,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,TN,1993,220430.6,False
572,"CRUZ, RAFAEL EDWARD  TED",S2TX00312,TX,REP,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,TX,72597,14136424.82,True
573,"CRUZ, RAFAEL EDWARD  TED",S2TX00312,TX,REP,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,UT,1082,81050.82,False
574,"CRUZ, RAFAEL EDWARD  TED",S2TX00312,TX,REP,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,VA,2635,455876.25,False
575,"CRUZ, RAFAEL EDWARD  TED",S2TX00312,TX,REP,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,VI,7,10900.0,False
576,"CRUZ, RAFAEL EDWARD  TED",S2TX00312,TX,REP,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,VT,81,6310.0,False
577,"CRUZ, RAFAEL EDWARD  TED",S2TX00312,TX,REP,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,WA,2294,227986.96,False
578,"CRUZ, RAFAEL EDWARD  TED",S2TX00312,TX,REP,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,WI,869,104009.41,False
579,"CRUZ, RAFAEL EDWARD  TED",S2TX00312,TX,REP,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,WV,264,34551.0,False
580,"CRUZ, RAFAEL EDWARD  TED",S2TX00312,TX,REP,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,WY,387,39027.04,False
581,"CRUZ, RAFAEL EDWARD  TED",S2TX00312,TX,REP,,Senate,"[2012, 2014, 2016, 2018, 2020]","[2012, 2018, 2024]",F,ZZ,1,2700.0,False
582,"DE STEFANO, STEFANO",S8TX00319,TX,REP,Challenger,Senate,"[2018, 2020]",[2018],P,AZ,8,21600.0,False
583,"DE STEFANO, STEFANO",S8TX00319,TX,REP,Challenger,Senate,"[2018, 2020]",[2018],P,CA,7,3050.0,False
584,"DE STEFANO, STEFANO",S8TX00319,TX,REP,Challenger,Senate,"[2018, 2020]",[2018],P,FL,9,10100.0,False
585,"DE STEFANO, STEFANO",S8TX00319,TX,REP,Challenger,Senate,"[2018, 2020]",[2018],P,IL,2,1200.0,False
586,"DE STEFANO, STEFANO",S8TX00319,TX,REP,Challenger,Senate,"[2018, 2020]",[2018],P,LA,1,250.0,False
587,"DE STEFANO, STEFANO",S8TX00319,TX,REP,Challenger,Senate,"[2018, 2020]",[2018],P,MA,8,12400.0,False
588,"DE STEFANO, STEFANO",S8TX00319,TX,REP,Challenger,Senate,"[2018, 2020]",[2018],P,MD,2,1000.0,False
589,"DE STEFANO, STEFANO",S8TX00319,TX,REP,Challenger,Senate,"[2018, 2020]",[2018],P,MO,1,1400.0,False
590,"DE STEFANO, STEFANO",S8TX00319,TX,REP,Challenger,Senate,"[2018, 2020]",[2018],P,NC,2,1000.0,False
591,"DE STEFANO, STEFANO",S8TX00319,TX,REP,Challenger,Senate,"[2018, 2020]",[2018],P,NJ,6,12800.0,False
592,"DE STEFANO, STEFANO",S8TX00319,TX,REP,Challenger,Senate,"[2018, 2020]",[2018],P,NY,15,15650.0,False
593,"DE STEFANO, STEFANO",S8TX00319,TX,REP,Challenger,Senate,"[2018, 2020]",[2018],P,TX,47,39202.0,True
594,"DE STEFANO, STEFANO",S8TX00319,TX,REP,Challenger,Senate,"[2018, 2020]",[2018],P,WA,1,2500.0,False
595,"DIAZ, MINERVA DR",S8VA00339,VA,REP,Challenger,Senate,[2018],[2018],C,CA,2,1001.0,False
596,"DIEGEL, CHRISTIAN",S8AZ00213,AZ,REP,Open seat,Senate,"[2018, 2020]",[2018],P,AZ,9,11300.0,True
597,"DIEGEL, CHRISTIAN",S8AZ00213,AZ,REP,Open seat,Senate,"[2018, 2020]",[2018],P,ND,1,500.0,False
598,"DIEHL, GEOFF",S8MA00276,MA,REP,Challenger,Senate,"[2018, 2020]",[2018],P,AK,7,640.0,False
599,"DIEHL, GEOFF",S8MA00276,MA,REP,Challenger,Senate,"[2018, 2020]",[2018],P,AL,31,5510.95,False
600,"DIEHL, GEOFF",S8MA00276,MA,REP,Challenger,Senate,"[2018, 2020]",[2018],P,AP,3,300.0,False
601,"DIEHL, GEOFF",S8MA00276,MA,REP,Challenger,Senate,"[2018, 2020]",[2018],P,AR,25,5215.0,False
602,"DIEHL, GEOFF",S8MA00276,MA,REP,Challenger,Senate,"[2018, 2020]",[2018],P,AZ,89,20315.0,False
