,candidate_id,state,donation_count,total_raised,cycle
632,S6MO00305,DE,274,28168.5,2018
633,S6MO00305,FL,3065,569536.02,2018
634,S6MO00305,GA,1361,202622.41,2018
635,S6MO00305,HI,437,48145.35,2018
636,S6MO00305,IA,1088,73940.47,2018
637,S6MO00305,ID,431,35222.58,2018
638,S6MO00305,IL,6592,2041253.27,2018
639,S6MO00305,IN,937,92701.65,2018
640,S6MO00305,KS,2786,867818.85,2018
641,S6NJ00289,AA,2,5400.0,2018
642,S6NJ00289,AL,7,6550.0,2018
643,S6NJ00289,AR,2,1500.0,2018
644,S6NJ00289,AZ,35,31249.57,2018
645,S6NJ00289,CA,459,602773.87,2018
646,S6NJ00289,CO,39,68750.0,2018
647,S6NJ00289,CT,61,107000.0,2018
648,S6NJ00289,DC,239,172934.27,2018
649,S6NJ00289,DE,14,18900.0,2018
650,S6NJ00289,FL,320,455955.0,2018
651,S6NJ00289,GA,63,77320.0,2018
652,S6NJ00289,ID,1,2700.0,2018
653,S6NJ00289,IL,131,160935.3,2018
654,S6NJ00289,IN,9,20150.0,2018
655,S6NJ00289,KS,4,4300.0,2018
656,S6NJ00289,KY,3,3700.0,2018
657,S6NJ00289,LA,10,14325.0,2018
658,S6NJ00289,MA,157,235960.0,2018
659,S6NJ00289,MD,235,195196.97,2018
660,S6NJ00289,ME,1,1000.0,2018
661,S8AZ00155,AZ,1,250.0,2018
662,S8AZ00155,FL,1,250.0,2018
663,S8AZ00155,MN,2,1000.0,2018
664,S2CT00132,AA,3,150.0,2018
665,S2CT00132,AK,14,532.5,2018
666,S2CT00132,AL,10,245.0,2018
667,S2CT00132,AP,6,545.0,2018
668,S2CT00132,AR,68,2345.0,2018
669,S2CT00132,AZ,120,11397.67,2018
670,S2CT00132,CA,1983,475210.05,2018
671,S2CT00132,CO,455,30399.3,2018
672,S2CT00132,CT,25157,3848463.32,2018
673,S2CT00132,DC,378,110746.33,2018
674,S2CT00132,DE,12,1355.0,2018
675,S2CT00132,FL,424,120105.01,2018
676,S2CT00132,GA,137,10520.5,2018
677,S2CT00132,HI,29,2803.5,2018
678,S2CT00132,IA,27,707.5,2018
679,S2CT00132,ID,31,413.0,2018
680,S2CT00132,IL,353,154158.67,2018
681,S2CT00132,IN,91,1660.0,2018
682,S2CT00132,KS,25,1190.0,2018
683,S2CT00132,KY,25,6283.0,2018
684,S8FL00166,AA,7,2225.0,2018
685,S8FL00166,AE,12,1550.0,2018
686,S8FL00166,AK,23,15000.0,2018
687,S8FL00166,AL,168,38567.96,2018
688,S8FL00166,AR,112,28367.75,2018
689,S8FL00166,AZ,169,46030.0,2018
690,S8FL00166,CA,6241,1964064.48,2018
691,S8FL00166,CO,614,177589.3,2018
692,S8FL00166,CT,1102,295992.83,2018
693,S8FL00166,DC,992,503121.97,2018
694,S8FL00166,DE,150,15270.25,2018
695,S8FL00166,FL,63274,9860475.53,2018
696,S8FL00166,GA,599,203456.47,2018
697,S8FL00166,HI,89,17600.0,2018
698,S8FL00166,IA,82,6501.0,2018
699,S8FL00166,ID,25,8045.0,2018
700,S8FL00166,IL,1471,531217.2,2018
701,S8FL00166,IN,314,27596.07,2018
702,S8FL00166,KS,80,6483.0,2018
703,S8FL00166,KY,188,43298.5,2018
704,S0NY00402,CO,1,250.0,2018
705,S0NY00402,GA,1,250.0,2018
706,S0NY00402,NY,1,500.0,2018
707,S0NY00402,OT,1,250.0,2018
708,S8TX00285,AA,4,1150.0,2018
709,S8TX00285,AE,69,8225.0,2018
710,S8TX00285,AK,233,31008.21,2018
711,S8TX00285,AL,240,31871.06,2018
712,S8TX00285,AP,32,4595.0,2018
713,S8TX00285,AR,272,47317.24,2018
714,S8TX00285,AS,1,250.0,2018
715,S8TX00285,AZ,1182,166593.32,2018
716,S8TX00285,CA,25425,5600272.22,2018
717,S8TX00285,CO,2320,446961.14,2018
718,S8TX00285,CT,1627,322587.86,2018
719,S8TX00285,DC,3035,722091.78,2018
720,S8TX00285,DE,176,22688.23,2018
721,S8TX00285,FL,2893,536618.06,2018
722,S8TX00285,GA,888,124912.97,2018
723,S8TX00285,HI,453,65751.48,2018
724,S8TX00285,IA,261,19382.76,2018
725,S8TX00285,ID,172,23658.23,2018
726,S8TX00285,IL,3229,751567.27,2018
727,S8TX00285,IN,614,62252.14,2018
728,S8NE00182,AK,1,250.0,2018
729,S8NE00182,AR,3,200.0,2018
730,S8NE00182,AZ,8,3350.0,2018
731,S8NE00182,CA,219,71426.61,2018
732,S8NE00182,CO,5,2840.0,2018
733,S8NE00182,CT,4,700.0,2018
734,S8NE00182,DC,120,56973.14,2018
735,S8NE00182,DE,3,150.0,2018
736,S8NE00182,FL,31,8585.0,2018
737,S8NE00182,GA,10,2950.0,2018
738,S8NE00182,HI,2,300.0,2018
739,S8NE00182,IA,9,1281.0,2018
740,S8NE00182,IL,141,20584.21,2018
741,S8NE00182,IN,7,842.5,2018
742,S8NE00182,KS,19,2135.0,2018
743,S8NE00182,KY,9,6500.0,2018
744,S8NE00182,LA,11,2310.0,2018
745,S8NE00182,MA,39,18031.0,2018
746,S8NE00182,MD,86,52740.0,2018
747,S8NE00182,ME,1,500.0,2018
748,S8ME00155,AZ,2,3200.0,2018
749,S8ME00155,CA,32,29230.0,2018
750,S8ME00155,CO,1,1000.0,2018
751,S8ME00155,CT,3,1000.0,2018
752,S8ME00155,FL,1,250.0,2018
753,S8ME00155,GA,1,2700.0,2018
754,S8ME00155,IN,3,3450.0,2018
755,S8ME00155,ME,41,22000.88,2018
756,S8ME00155,MI,2,100.0,2018
757,S8ME00155,MN,1,250.0,2018
758,S8ME00155,NH,3,530.0,2018
759,S8ME00155,NY,30,11620.18,2018
760,S8ME00155,OH,2,750.0,2018
761,S8ME00155,OR,1,1500.0,2018
762,S8ME00155,OT,2,2950.0,2018
763,S8ME00155,PA,1,500.0,2018
764,S8ME00155,RI,4,800.0,2018
765,S8ME00155,TX,1,250.0,2018
766,S8ME00155,VA,1,1000.0,2018
767,S8ME00155,WA,3,1750.0,2018
768,S8WA00228,CT,1,20.0,2018
769,S8WA00228,MI,1,200.0,2018
770,S8WA00228,OR,2,350.0,2018
771,S8WA00228,OT,6,103.36,2018
772,S8WA00228,WA,3,975.0,2018
773,S8NV00156,AA,2,1000.0,2018
774,S8NV00156,AE,6,1078.75,2018
775,S8NV00156,AK,226,17741.91,2018
776,S8NV00156,AL,163,31511.63,2018
777,S8NV00156,AP,1,1.0,2018
778,S8NV00156,AR,169,20124.13,2018
779,S8NV00156,AZ,935,131588.75,2018
780,S8NV00156,CA,23086,5109131.31,2018
781,S8NV00156,CO,1681,275224.73,2018
782,S8NV00156,CT,1581,279491.08,2018
783,S8NV00156,DC,1698,646228.89,2018
784,S8NV00156,DE,128,22742.5,2018
785,S8NV00156,FL,2346,362297.92,2018
786,S8NV00156,GA,930,112406.09,2018
787,S8NV00156,GU,12,235.0,2018
788,S8NV00156,HI,528,82091.37,2018
789,S8NV00156,IA,188,16638.0,2018
790,S8NV00156,ID,344,25607.69,2018
791,S8NV00156,IL,2318,606736.73,2018
792,S8NV00156,IN,361,41604.5,2018
793,S8AZ00148,AZ,29,6978.56,2018
794,S8AZ00148,TX,1,1000.0,2018
795,S8NV00149,AR,1,2000.0,2018
796,S8NV00149,AZ,1,250.0,2018
797,S8NV00149,CA,2,2950.0,2018
798,S8NV00149,FL,32,17631.0,2018
799,S8NV00149,IL,2,2000.0,2018
800,S8NV00149,MO,2,20.0,2018
801,S8NV00149,NJ,2,1500.0,2018
802,S8NV00149,NV,44,56233.0,2018
803,S8NV00149,NY,1,500.0,2018
804,S8NV00149,OK,1,1000.0,2018
805,S8NV00149,WI,12,270.0,2018
806,S8MS00311,MS,1,20000.0,2018
807,S8MD00252,CA,1,500.0,2018
808,S8MD00252,MA,2,500.0,2018
809,S8MD00252,MD,2,500.0,2018
810,S8MD00252,MI,1,2700.0,2018
811,S8MD00252,NY,2,1000.0,2018
812,S8MD00252,PA,1,250.0,2018
813,S8MD00252,UT,1,250.0,2018
814,S8MS00303,MS,38,51870.0,2018
815,S8MS00303,OT,1,2700.0,2018
816,S8MS00303,TN,1,1000.0,2018
817,S8MS00246,AL,3,1750.0,2018
818,S8MS00246,CA,104,145200.0,2018
819,S8MS00246,CT,3,4500.0,2018
820,S8MS00246,GA,23,17000.0,2018
821,S8MS00246,IL,22,43200.0,2018
822,S8MS00246,MA,4,7000.0,2018
823,S8MS00246,MS,21,31400.0,2018
824,S8MS00246,NC,12,21600.0,2018
825,S8MS00246,NJ,6,16200.0,2018
826,S8MS00246,NY,51,69350.0,2018
827,S8MS00246,OH,4,10800.0,2018
828,S8MS00246,PA,9,14500.0,2018
829,S8MS00246,SC,2,500.0,2018
830,S8MS00246,TN,1,250.0,2018
831,S8MS00246,TX,1,1000.0,2018
832,S8MS00246,VA,6,4250.0,2018
833,S8MS00246,WY,1,250.0,2018
834,S8AZ00197,AA,1,500.0,2018
835,S8AZ00197,AE,9,1675.0,2018
836,S8AZ00197,AK,30,7898.75,2018
837,S8AZ00197,AL,60,26355.01,2018
838,S8AZ00197,AP,3,1500.0,2018
839,S8AZ00197,AR,40,15460.0,2018
840,S8AZ00197,AS,18,10075.0,2018
841,S8AZ00197,AZ,15402,3755998.7,2018
842,S8AZ00197,CA,6217,2727914.29,2018
843,S8AZ00197,CO,662,245509.87,2018
844,S8AZ00197,CT,507,169101.29,2018
845,S8AZ00197,DC,1066,547281.0,2018
846,S8AZ00197,DE,37,17383.34,2018
847,S8AZ00197,FL,588,273112.32,2018
848,S8AZ00197,GA,196,54619.34,2018
849,S8AZ00197,HI,92,38819.33,2018
850,S8AZ00197,IA,76,11938.0,2018
851,S8AZ00197,ID,50,22442.0,2018
852,S8AZ00197,IL,868,499511.11,2018
853,S8AZ00197,IN,130,27719.57,2018
854,S8UT00135,OT,1,500.0,2018
855,S8UT00135,UT,5,710.0,2018
856,S8UT00135,VA,1,500.0,2018
857,S8MN00578,AK,25,3310.0,2018
858,S8MN00578,AL,12,2568.33,2018
859,S8MN00578,AR,24,3935.0,2018
860,S8MN00578,AZ,59,13760.0,2018
861,S8MN00578,CA,1207,575113.08,2018
862,S8MN00578,CO,137,60253.33,2018
863,S8MN00578,CT,116,17722.9,2018
864,S8MN00578,DC,204,176393.69,2018
865,S8MN00578,DE,12,4174.98,2018
866,S8MN00578,FL,259,71104.07,2018
867,S8MN00578,GA,77,21895.83,2018
868,S8MN00578,HI,18,4021.0,2018
869,S8MN00578,IA,51,10670.0,2018
870,S8MN00578,ID,9,1202.0,2018
871,S8MN00578,IL,309,116266.6,2018
872,S8MN00578,IN,61,16897.02,2018
873,S8MN00578,KS,39,2850.0,2018
874,S8MN00578,KY,39,7151.33,2018
875,S8MN00578,LA,21,3391.0,2018
876,S8MN00578,MA,632,310585.06,2018
877,S8MI00281,AK,7,1100.0,2018
878,S8MI00281,AL,26,15515.76,2018
879,S8MI00281,AR,26,18715.0,2018
880,S8MI00281,AZ,92,17558.0,2018
881,S8MI00281,CA,1682,938547.28,2018
882,S8MI00281,CO,153,88434.56,2018
883,S8MI00281,CT,140,62477.16,2018
884,S8MI00281,DC,354,227597.86,2018
885,S8MI00281,DE,8,3970.0,2018
886,S8MI00281,FL,416,179482.78,2018
887,S8MI00281,GA,147,74521.62,2018
888,S8MI00281,HI,13,7400.0,2018
889,S8MI00281,IA,47,7375.0,2018
890,S8MI00281,ID,26,9057.0,2018
891,S8MI00281,IL,412,290219.39,2018
892,S8MI00281,IN,143,27508.9,2018
893,S8MI00281,KS,45,14440.0,2018
894,S8MI00281,KY,32,6823.0,2018
895,S8MI00281,LA,71,30172.81,2018
896,S8MI00281,MA,484,280919.74,2018
897,S8WV00119,AR,1,262.0,2018
898,S8WV00119,AZ,1,250.0,2018
899,S8WV00119,CA,70,6632.13,2018
900,S8WV00119,CT,9,243.0,2018
901,S8WV00119,FL,2,224.0,2018
902,S8WV00119,GA,29,1271.0,2018
903,S8WV00119,HI,1,270.0,2018
904,S8WV00119,IL,9,1274.18,2018
905,S8WV00119,IN,6,162.0,2018
906,S8WV00119,KY,20,628.0,2018
907,S8WV00119,MA,5,1350.0,2018
908,S8WV00119,MD,3,112.0,2018
909,S8WV00119,ME,5,135.0,2018
910,S8WV00119,MI,3,300.0,2018
911,S8WV00119,MN,6,162.0,2018
912,S8WV00119,MO,2,300.0,2018
913,S8WV00119,NC,3,279.38,2018
914,S8WV00119,NJ,19,1200.0,2018
915,S8WV00119,NM,1,500.0,2018
916,S8WV00119,NV,8,216.0,2018
917,S6MT00162,AA,1,500.0,2018
918,S6MT00162,AK,237,27108.75,2018
919,S6MT00162,AL,116,15280.1,2018
920,S6MT00162,AR,66,40643.0,2018
921,S6MT00162,AZ,320,69895.0,2018
922,S6MT00162,CA,6462,2933527.94,2018
923,S6MT00162,CO,919,252782.42,2018
924,S6MT00162,CT,482,250174.42,2018
925,S6MT00162,DC,1074,747603.38,2018
926,S6MT00162,DE,30,9470.0,2018
927,S6MT00162,FL,615,299614.83,2018
928,S6MT00162,GA,243,80039.25,2018
929,S6MT00162,HI,96,38724.0,2018
930,S6MT00162,IA,125,22650.0,2018
931,S6MT00162,ID,528,88362.8,2018
932,S6MT00162,IL,1202,829787.91,2018
933,S6MT00162,IN,157,25867.75,2018
934,S6MT00162,KS,65,13250.0,2018
935,S6MT00162,KY,57,24425.0,2018
936,S6MT00162,LA,136,45400.81,2018
937,S8WY00189,AK,1,500.0,2018
938,S8WY00189,AZ,7,11050.0,2018
939,S8WY00189,CA,85,62353.0,2018
940,S8WY00189,CO,10,5750.0,2018
941,S8WY00189,CT,20,19850.0,2018
942,S8WY00189,DC,26,18800.0,2018
943,S8WY00189,FL,20,14200.0,2018
944,S8WY00189,ID,6,2950.0,2018
945,S8WY00189,IL,5,1800.0,2018
946,S8WY00189,MA,58,53200.0,2018
947,S8WY00189,MD,17,9025.0,2018
948,S8WY00189,MI,2,1000.0,2018
949,S8WY00189,MN,17,13050.0,2018
950,S8WY00189,MO,1,1000.0,2018
951,S8WY00189,MT,3,1550.0,2018
952,S8WY00189,NC,1,50.0,2018
953,S8WY00189,NJ,7,3000.0,2018
954,S8WY00189,NV,3,6400.0,2018
955,S8WY00189,NY,120,130890.4,2018
956,S8WY00189,OH,6,724.0,2018
957,S8UT00150,UT,3,125.0,2018
958,S2MA00170,AE,55,3004.5,2018
959,S2MA00170,AK,360,20081.89,2018
960,S2MA00170,AL,319,22279.85,2018
961,S2MA00170,AP,6,300.0,2018
962,S2MA00170,AR,211,18389.58,2018
963,S2MA00170,AZ,2069,89832.37,2018
964,S2MA00170,CA,28392,2983340.68,2018
965,S2MA00170,CO,2915,175622.72,2018
966,S2MA00170,CT,1913,120269.56,2018
967,S2MA00170,DC,936,89064.23,2018
968,S2MA00170,DE,275,17591.08,2018
969,S2MA00170,FL,4212,356244.84,2018
970,S2MA00170,GA,1513,158230.26,2018
971,S2MA00170,HI,594,30157.63,2018
972,S2MA00170,IA,577,30163.43,2018
973,S2MA00170,ID,413,21969.69,2018
974,S2MA00170,IL,3875,343208.13,2018
975,S2MA00170,IN,717,49021.28,2018
976,S2MA00170,KS,618,26509.8,2018
977,S2MA00170,KY,702,51812.53,2018
978,S6RI00221,AE,5,56.0,2018
979,S6RI00221,AK,43,1197.11,2018
980,S6RI00221,AL,84,2482.02,2018
981,S6RI00221,AP,1,5.0,2018
982,S6RI00221,AR,50,3313.31,2018
983,S6RI00221,AZ,396,8467.05,2018
984,S6RI00221,CA,3921,702716.96,2018
985,S6RI00221,CO,675,47271.29,2018
986,S6RI00221,CT,748,139145.59,2018
987,S6RI00221,DC,717,330637.59,2018
988,S6RI00221,DE,75,4688.83,2018
989,S6RI00221,FL,1204,135993.03,2018
990,S6RI00221,GA,330,9243.03,2018
991,S6RI00221,GU,2,10.0,2018
992,S6RI00221,HI,140,2769.37,2018
993,S6RI00221,IA,88,1614.0,2018
994,S6RI00221,ID,122,4747.0,2018
995,S6RI00221,IL,846,124074.15,2018
996,S6RI00221,IN,178,3254.08,2018
997,S6RI00221,KS,86,2012.42,2018
998,S8UT00143,AR,1,250.0,2018
999,S8UT00143,CA,99,73930.0,2018
1000,S8UT00143,CO,1,2500.0,2018
1001,S8UT00143,CT,5,2053.0,2018
1002,S8UT00143,DC,13,5850.0,2018
1003,S8UT00143,FL,9,9800.0,2018
1004,S8UT00143,IL,3,220.0,2018
1005,S8UT00143,LA,1,2700.0,2018
1006,S8UT00143,MA,14,5425.0,2018
1007,S8UT00143,MD,16,3403.0,2018
1008,S8UT00143,MI,11,1780.0,2018
1009,S8UT00143,NH,2,750.0,2018
1010,S8UT00143,NJ,1,300.0,2018
1011,S8UT00143,NV,1,250.0,2018
1012,S8UT00143,NY,16,22900.0,2018
1013,S8UT00143,OH,4,200.0,2018
1014,S8UT00143,OT,1,100.0,2018
1015,S8UT00143,PA,12,290.0,2018
1016,S8UT00143,TX,2,500.0,2018
1017,S8UT00143,UT,2557,806854.96,2018
0,S2WI00219,MD,1790,340812.4,2018
1,S2WI00219,ME,346,34607.49,2018
2,S2WI00219,MI,1308,122725.34,2018
3,S2WI00219,MN,2344,238210.88,2018
4,S2WI00219,MO,631,67869.11,2018
5,S2WI00219,MS,121,10098.58,2018
6,S2WI00219,MT,92,10777.85,2018
7,S2WI00219,NC,826,116752.21,2018
8,S2WI00219,ND,84,13621.85,2018
9,S2WI00219,NE,310,15872.55,2018
10,S2WI00219,NH,290,32936.05,2018
11,S2WI00219,NJ,1397,173743.15,2018
12,S2WI00219,NM,694,49606.11,2018
13,S2WI00219,NV,348,28982.68,2018
14,S2WI00219,NY,6804,1891046.48,2018
15,S2WI00219,OH,821,123277.75,2018
16,S2WI00219,OK,223,25751.0,2018
17,S2WI00219,OR,1587,129854.82,2018
18,S2WI00219,OT,174,40404.0,2018
19,S2WI00219,PA,2447,336227.96,2018
20,S8MS00253,NH,6,275.0,2018
21,S8MS00253,NJ,2,500.0,2018
22,S8MS00253,NM,2,1000.0,2018
23,S8MS00253,NY,26,9275.0,2018
24,S8MS00253,OH,2,500.0,2018
25,S8MS00253,OT,3,2542.0,2018
26,S8MS00253,PA,1,500.0,2018
27,S8MS00253,SC,2,750.0,2018
28,S8MS00253,TN,7,9800.0,2018
29,S8MS00253,TX,18,9300.0,2018
30,S8MS00253,UT,1,100.0,2018
31,S8MS00253,VA,5,6400.0,2018
32,S8MS00253,VI,2,350.0,2018
33,S8MS00253,VT,4,625.0,2018
34,S8MS00253,WA,14,3143.0,2018
35,S8MS00253,WV,1,2000.0,2018
36,S8MS00253,WY,1,100.0,2018
37,S8TN00386,KY,18,9633.33,2018
38,S8TN00386,LA,24,6918.33,2018
39,S8TN00386,MA,481,420063.35,2018
40,S8TN00386,MD,304,190352.79,2018
41,S8TN00386,ME,12,15283.33,2018
42,S8TN00386,MI,33,8711.33,2018
43,S8TN00386,MN,51,13134.64,2018
44,S8TN00386,MO,25,34475.0,2018
45,S8TN00386,MS,37,8260.01,2018
46,S8TN00386,MT,12,3020.0,2018
47,S8TN00386,NC,121,45517.98,2018
48,S8TN00386,NE,2,5400.0,2018
49,S8TN00386,NH,18,3900.0,2018
50,S8TN00386,NJ,130,77360.1,2018
51,S8TN00386,NM,51,8100.0,2018
52,S8TN00386,NV,16,17800.0,2018
53,S8TN00386,NY,1218,1131117.21,2018
54,S8TN00386,OH,19,16353.33,2018
55,S8TN00386,OK,20,14435.99,2018
56,S8TN00386,OR,84,26451.77,2018
57,S6OH00163,KY,346,45277.21,2018
58,S6OH00163,LA,143,6953.73,2018
59,S6OH00163,MA,2271,546215.63,2018
60,S6OH00163,MD,1143,310689.85,2018
61,S6OH00163,ME,321,24821.03,2018
62,S6OH00163,MI,905,76084.76,2018
63,S6OH00163,MN,574,86132.87,2018
64,S6OH00163,MO,335,37764.67,2018
65,S6OH00163,MS,18,6173.5,2018
66,S6OH00163,MT,149,3867.61,2018
67,S6OH00163,NC,479,30676.08,2018
68,S6OH00163,ND,22,807.0,2018
69,S6OH00163,NE,92,7858.17,2018
70,S6OH00163,NH,60,13611.74,2018
71,S6OH00163,NJ,943,147256.81,2018
72,S6OH00163,NM,490,30885.59,2018
73,S6OH00163,NV,234,41346.38,2018
74,S6OH00163,NY,4791,1024090.9,2018
75,S6OH00163,OH,60461,8516788.62,2018
76,S6OH00163,OK,99,7465.58,2018
77,S8WA00194,MA,357,185032.04,2018
78,S8WA00194,MD,255,139095.2,2018
79,S8WA00194,ME,21,5355.0,2018
80,S8WA00194,MI,105,50319.95,2018
81,S8WA00194,MN,90,19178.75,2018
82,S8WA00194,MO,77,38065.0,2018
83,S8WA00194,MS,18,2590.0,2018
84,S8WA00194,MT,78,4011.93,2018
85,S8WA00194,NC,48,14825.0,2018
86,S8WA00194,ND,1,35.0,2018
87,S8WA00194,NE,7,800.0,2018
88,S8WA00194,NH,21,3640.0,2018
89,S8WA00194,NJ,133,73692.0,2018
90,S8WA00194,NM,41,3725.0,2018
91,S8WA00194,NV,51,20130.0,2018
92,S8WA00194,NY,679,489665.84,2018
93,S8WA00194,OH,93,34045.0,2018
94,S8WA00194,OK,13,4870.0,2018
95,S8WA00194,OR,322,109697.0,2018
96,S8WA00194,OT,6,4175.0,2018
97,S6MD03177,MO,6,3500.0,2018
98,S6MD03177,NC,1,1000.0,2018
99,S6MD03177,NJ,76,101850.0,2018
100,S6MD03177,NM,1,2700.0,2018
101,S6MD03177,NV,3,6400.0,2018
102,S6MD03177,NY,114,212150.0,2018
103,S6MD03177,OH,4,2500.0,2018
104,S6MD03177,OK,6,13300.0,2018
105,S6MD03177,OR,2,1500.0,2018
106,S6MD03177,OT,1,1000.0,2018
107,S6MD03177,PA,77,44200.0,2018
108,S6MD03177,PR,1,1000.0,2018
109,S6MD03177,RI,2,3000.0,2018
110,S6MD03177,SC,5,8500.0,2018
111,S6MD03177,TN,6,4500.0,2018
112,S6MD03177,TX,67,85313.1,2018
113,S6MD03177,VA,74,74750.0,2018
114,S6MD03177,VT,1,1000.0,2018
115,S6MD03177,WA,7,13800.0,2018
116,S6MD03177,WI,3,3000.0,2018
117,S8DE00079,MO,3,5900.0,2018
118,S8DE00079,MS,1,1000.0,2018
119,S8DE00079,NC,14,25000.0,2018
120,S8DE00079,NE,1,1000.0,2018
121,S8DE00079,NH,2,3200.0,2018
122,S8DE00079,NJ,30,55900.0,2018
123,S8DE00079,NV,2,1250.0,2018
124,S8DE00079,NY,122,198081.0,2018
125,S8DE00079,OH,4,5000.0,2018
126,S8DE00079,OR,3,2250.0,2018
127,S8DE00079,OT,5,9100.0,2018
128,S8DE00079,PA,136,93950.0,2018
129,S8DE00079,RI,1,1000.0,2018
130,S8DE00079,SC,1,2000.0,2018
131,S8DE00079,TX,11,16800.0,2018
132,S8DE00079,UT,7,3250.0,2018
133,S8DE00079,VA,86,61266.0,2018
134,S8DE00079,WA,7,9900.0,2018
135,S8DE00079,WI,2,3000.0,2018
136,S6PA00217,KY,62,14738.0,2018
137,S6PA00217,LA,114,45726.0,2018
138,S6PA00217,MA,867,463471.18,2018
139,S6PA00217,MD,973,432444.72,2018
140,S6PA00217,ME,32,22610.0,2018
141,S6PA00217,MI,230,51427.25,2018
142,S6PA00217,MN,217,101282.83,2018
143,S6PA00217,MO,100,56625.98,2018
144,S6PA00217,MS,25,9515.0,2018
145,S6PA00217,MT,6,313.0,2018
146,S6PA00217,NC,169,31192.63,2018
147,S6PA00217,ND,2,2000.0,2018
148,S6PA00217,NE,12,1010.0,2018
149,S6PA00217,NH,46,39727.33,2018
150,S6PA00217,NJ,899,482614.38,2018
151,S6PA00217,NM,52,3030.0,2018
152,S6PA00217,NV,33,22385.0,2018
153,S6PA00217,NY,2442,1806885.26,2018
154,S6PA00217,OH,206,139059.45,2018
155,S6PA00217,OK,17,12135.0,2018
156,S8CA00408,OK,3,8100.0,2018
157,S8CA00408,OR,36,1842.0,2018
158,S8CA00408,OT,1,500.0,2018
159,S8CA00408,TX,5,9100.0,2018
160,S8CA00408,VA,20,4350.0,2018
161,S8CA00408,VT,9,13800.0,2018
162,S8CA00408,WA,19,1406.0,2018
163,S2IN00091,LA,43,21791.34,2018
164,S2IN00091,MA,595,338767.81,2018
165,S2IN00091,MD,454,280622.37,2018
166,S2IN00091,ME,14,18501.0,2018
167,S2IN00091,MI,218,73221.29,2018
168,S2IN00091,MN,179,42701.33,2018
169,S2IN00091,MO,44,25314.0,2018
170,S2IN00091,MS,15,9400.01,2018
171,S2IN00091,MT,12,4162.5,2018
172,S2IN00091,NC,80,31024.68,2018
173,S2IN00091,ND,13,400.0,2018
174,S2IN00091,NE,6,3000.0,2018
175,S2IN00091,NH,9,7150.0,2018
176,S2IN00091,NJ,236,145237.31,2018
177,S2IN00091,NM,154,12753.17,2018
178,S2IN00091,NV,63,13171.01,2018
179,S2IN00091,NY,1596,1499356.85,2018
180,S2IN00091,OH,97,57176.17,2018
181,S2IN00091,OK,23,21936.0,2018
182,S2IN00091,OR,113,38546.34,2018
183,S6IL00292,MA,239,26406.5,2018
184,S6IL00292,MD,163,21027.65,2018
185,S6IL00292,ME,17,1460.0,2018
186,S6IL00292,MI,83,8711.0,2018
187,S6IL00292,MN,62,5417.5,2018
188,S6IL00292,MO,83,9370.84,2018
189,S6IL00292,MS,6,1520.0,2018
190,S6IL00292,MT,14,1700.0,2018
191,S6IL00292,NC,46,5252.5,2018
192,S6IL00292,ND,4,975.0,2018
193,S6IL00292,NE,50,2778.04,2018
194,S6IL00292,NH,18,2600.0,2018
195,S6IL00292,NJ,74,6563.34,2018
196,S6IL00292,NM,86,3215.0,2018
197,S6IL00292,NV,39,3897.5,2018
198,S6IL00292,NY,412,63167.74,2018
199,S6IL00292,OH,154,11758.01,2018
200,S6IL00292,OK,41,1103.0,2018
201,S6IL00292,OR,129,12674.17,2018
202,S6IL00292,OT,5,250.0,2018
203,S8MS00287,MA,478,191882.96,2018
204,S8MS00287,MD,402,173075.59,2018
205,S8MS00287,ME,29,6713.0,2018
206,S8MS00287,MI,51,20295.0,2018
207,S8MS00287,MN,59,8095.0,2018
208,S8MS00287,MO,23,6513.8,2018
209,S8MS00287,MS,1127,599731.47,2018
210,S8MS00287,MT,1,250.0,2018
211,S8MS00287,NC,98,22875.0,2018
212,S8MS00287,NE,1,1000.0,2018
213,S8MS00287,NH,38,11032.5,2018
214,S8MS00287,NJ,98,51208.3,2018
215,S8MS00287,NM,73,11116.3,2018
216,S8MS00287,NV,45,12970.0,2018
217,S8MS00287,NY,1009,489768.06,2018
218,S8MS00287,OH,52,11600.0,2018
219,S8MS00287,OK,4,3700.0,2018
220,S8MS00287,OR,134,28030.33,2018
221,S8MS00287,OT,1,250.0,2018
222,S8MS00287,PA,183,53964.94,2018
223,S0CA00199,ME,31,9475.0,2018
224,S0CA00199,MI,40,5417.34,2018
225,S0CA00199,MN,19,1925.0,2018
226,S0CA00199,MO,12,3350.0,2018
227,S0CA00199,NC,14,2022.5,2018
228,S0CA00199,NE,1,150.0,2018
229,S0CA00199,NH,4,1525.0,2018
230,S0CA00199,NJ,41,12770.0,2018
231,S0CA00199,NM,16,2520.18,2018
232,S0CA00199,NV,17,9200.0,2018
233,S0CA00199,NY,452,408158.5,2018
234,S0CA00199,OH,27,15908.0,2018
235,S0CA00199,OK,7,3200.0,2018
236,S0CA00199,OR,36,12453.18,2018
237,S0CA00199,OT,8,8675.0,2018
238,S0CA00199,PA,57,23183.0,2018
239,S0CA00199,RI,13,2185.0,2018
240,S0CA00199,SC,4,6400.0,2018
241,S0CA00199,TN,14,4950.0,2018
242,S0CA00199,TX,99,76828.57,2018
243,S0NY00410,MA,1206,591594.32,2018
244,S0NY00410,MD,594,231447.59,2018
245,S0NY00410,ME,57,10910.68,2018
